Macquarie Island Research Station,"C (Subtropical), C2 (Very Cold Summer)"
"Buenos Aires, Argentina","B (Tropical), S (Semiarid), A2 (Very Hot Summer)"
"Sana'a, Yemen","B (Tropical), S (Semiarid), A2 (Very Hot Summer)"
"Los Angeles, United States","B (Tropical), D (Arid Desert), A2 (Very Hot Summer)"
"San Diego, CA","B (Tropical), D (Arid Desert), A2 (Very Hot Summer)"
"Santiago, Chile","B (Tropical), D (Arid Desert), A2 (Very Hot Summer)"
"Rabat, Morocco","B (Tropical), D (Arid Desert), A2 (Very Hot Summer)"
"Ceuta, Ceuta (ES)","B (Tropical), D (Arid Desert), A2 (Very Hot Summer)"
"Coronado Islands, Mexico","B (Tropical), D (Arid Desert), A2 (Very Hot Summer)"
"Bogotá, Colombia","B (Tropical), H (Humid), A1 (Hot Summer)"
"Wellington, New Zealand","B (Tropical), H (Humid), A1 (Hot Summer)"
"Avarua, Cook Islands (NZ)","B (Tropical), H (Humid), A1 (Hot Summer)"
"Adamstown, Pitcairn Islands (UK)","B (Tropical), G (Semihumid), A1 (Hot Summer)"
"Sucre, Bolivia","B (Tropical), W (Monsoon), A1 (Hot Summer)"
"Phungling, Nepal","B (Tropical), W (Monsoon), A1 (Hot Summer)"
"Funchal, Madeira (PT)","B (Tropical), M (Mediterranean), A1 (Hot Summer)"
"Hanga Roa, Easter Island (CL)","B (Tropical), M (Mediterranean), A1 (Hot Summer)"
"Lompoc, CA","B (Tropical), M (Mediterranean), A1 (Hot Summer)"
"Cape Town, South Africa","B (Tropical), D (Arid Desert), A1 (Hot Summer)"
"Jamestown, St Helena (UK)","B (Tropical), D (Arid Desert), A1 (Hot Summer)"
"Tehran, Iran","C (Subtropical), D (Arid Desert), Z2 (Hyperthermal Summer)"
"Baku, Azerbaijan","C (Subtropical), D (Arid Desert), Z2 (Hyperthermal Summer)"
"Ashgabat, Turkmenistan","C (Subtropical), D (Arid Desert), Z2 (Hyperthermal Summer)"
"Tashkent, Uzbekistan","C (Subtropical), D (Arid Desert), Z2 (Hyperthermal Summer)"
"Nagoya, Japan","C (Subtropical), H (Humid), Z1 (Scorching Hot Summer)"
"New York, United States","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Chicago, United States","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Philadelphia, PA–NJ–DE–MD","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Washington–Arlington, DC–VA–MD","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Boston, MA–NH","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Detroit, MI","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Baltimore, MD","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"St. Louis, MO–IL","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Pittsburgh, PA","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Indianapolis, IN","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Cincinnati, OH–KY","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Columbus, OH","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Virginia Beach–Norfolk, VA","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Milwaukee, WI","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Providence, RI–MA","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Nashville–Davidson, TN","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Raleigh, NC","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Richmond, VA","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Hartford, CT","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Louisville/Jefferson County, KY–IN","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Dover, DE","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Springfield, IL","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Frankfort, KY","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Annapolis, MD","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Jefferson City, MO","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Trenton, NJ","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Albany, NY","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Harrisburg, PA","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Charleston, WV","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Ljubljana, Slovenia","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Carbondale, IL","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Champaign, IL","C (Subtropical), G (Semihumid), Z1 (Scorching Hot Summer)"
"Seoul–Incheon, South Korea","C (Subtropical), W (Monsoon), Z1 (Scorching Hot Summer)"
"Beijing, China","C (Subtropical), W (Monsoon), Z1 (Scorching Hot Summer)"
"Zhengzhou, China","C (Subtropical), W (Monsoon), Z1 (Scorching Hot Summer)"
"Tianjin, China","C (Subtropical), W (Monsoon), Z1 (Scorching Hot Summer)"
"Pyongyang, North Korea","C (Subtropical), W (Monsoon), Z1 (Scorching Hot Summer)"
"Salt Lake City, UT","C (Subtropical), M (Mediterranean), Z1 (Scorching Hot Summer)"
"Boise, ID","C (Subtropical), M (Mediterranean), Z1 (Scorching Hot Summer)"
"Tirana, Albania","C (Subtropical), M (Mediterranean), Z1 (Scorching Hot Summer)"
"Podgorica, Montenegro","C (Subtropical), M (Mediterranean), Z1 (Scorching Hot Summer)"
"San Marino, San Marino","C (Subtropical), M (Mediterranean), Z1 (Scorching Hot Summer)"
"Dushanbe, Tajikistan","C (Subtropical), M (Mediterranean), Z1 (Scorching Hot Summer)"
"Xi’an, China","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Minneapolis–St. Paul, MN","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Kansas City, MO–KS","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Des Moines, IA","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Topeka, KS","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Lincoln, NE","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Pierre, SD","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Vienna, Austria","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Sofia, Bulgaria","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Zagreb, Croatia","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Tbilisi, Georgia","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Budapest, Hungary","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Pristina, Kosovo","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Bishkek, Kyrgyzstan","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Chișinău, Moldova","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Skopje, North Macedonia","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Belgrade, Serbia","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Bratislava, Slovakia","C (Subtropical), S (Semiarid), Z1 (Scorching Hot Summer)"
"Yerevan, Armenia","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Bucharest, Romania","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Damascus, Syria","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Ankara, Turkey","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Aksu City, China","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Yakima, WA","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Borujerd, Iran","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Sharistan, Afghanistan","C (Subtropical), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Augusta, ME","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Bern, Switzerland","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Halifax, NS","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Cape Breton Regional Municipality, NS","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Truro, NS","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"New Glasgow, NS","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Amherst, NS","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Moncton, NB","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Saint John, NB","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Dieppe, NB","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Charlottetown, PE","C (Subtropical), H (Humid), A2 (Very Hot Summer)"
"Cleveland, OH","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Buffalo, NY","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Lansing, MI","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Concord, NH","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Madison, WI","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Riga, Latvia","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Toronto, ON","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Mississauga, ON","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Brampton, ON","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Hamilton, ON","C (Subtropical), G (Semihumid), A2 (Very Hot Summer)"
"Longnan, China","C (Subtropical), W (Monsoon), A2 (Very Hot Summer)"
"Portland, OR–WA","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Carson City, NV","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Kabul, Afghanistan","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Brussels, Belgium","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Sarajevo, Bosnia and Herzegovina","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Luxembourg, Luxembourg","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Saint-Pierre, Saint-Pierre & Miquelon (FR)","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Abbotsford, BC","C (Subtropical), M (Mediterranean), A2 (Very Hot Summer)"
"Paris, France","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Denver–Aurora, CO","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Santa Fe, NM","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Cheyenne, WY","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Minsk, Belarus","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Prague, Czech Republic","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Berlin, Germany","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Vilnius, Lithuania","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Warsaw, Poland","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Kyiv, Ukraine","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Lethbridge, AB","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Rexburg, ID","C (Subtropical), S (Semiarid), A2 (Very Hot Summer)"
"Helena, MT","C (Subtropical), D (Arid Desert), A2 (Very Hot Summer)"
"Shoshoni, WY","C (Subtropical), D (Arid Desert), A2 (Very Hot Summer)"
"Meeteetse, WY","C (Subtropical), D (Arid Desert), A2 (Very Hot Summer)"
"Vaduz, Liechtenstein","C (Subtropical), H (Humid), A1 (Hot Summer)"
"Oslo, Norway","C (Subtropical), H (Humid), A1 (Hot Summer)"
"Andorra la Vella, Andorra","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Copenhagen, Denmark","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Tallinn, Estonia","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Helsinki, Finland","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Anchorage, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Knik-Fairview, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"North Lakes, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Wasilla, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Tanaina, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Kalifornsky, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Kenai, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Bethel, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Sterling, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Palmer, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"Gateway, AK","C (Subtropical), G (Semihumid), A1 (Hot Summer)"
"London, United Kingdom","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Dublin, Ireland","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Amsterdam, Netherlands","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Vancouver, BC","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Burnaby, BC","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"St. John's, NL","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Conception Bay South, NL","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Mount Pearl, NL","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Paradise, NL","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Ketchikan, AK","C (Subtropical), M (Mediterranean), A1 (Hot Summer)"
"Stockholm, Sweden","C (Subtropical), S (Semiarid), A1 (Hot Summer)"
"Comodoro Rivadavia, Argentina","C (Subtropical), D (Arid Desert), A1 (Hot Summer)"
"Juneau, AK","C (Subtropical), H (Humid), B2 (Mild Summer)"
"Reykjavík, Iceland","C (Subtropical), H (Humid), B2 (Mild Summer)"
Edinburgh of the Seven Seas,"C (Subtropical), H (Humid), B2 (Mild Summer)"
"Thimphu, Bhutan","C (Subtropical), W (Monsoon), B2 (Mild Summer)"
"Sitka, AK","C (Subtropical), M (Mediterranean), B2 (Mild Summer)"
"Adak, AK","C (Subtropical), M (Mediterranean), B2 (Mild Summer)"
"Stanley, Falkland Islands (UK)","C (Subtropical), G (Semihumid), B1 (Cold Summer)"
"Ushuaia, Argentina","C (Subtropical), G (Semihumid), B1 (Cold Summer)"
"Tórshavn, Faroe Islands (DK)","C (Subtropical), M (Mediterranean), B1 (Cold Summer)"
"Shenyang, China","D (Temperate), W (Monsoon), Z1 (Scorching Hot Summer)"
"Bismarck, ND","D (Temperate), S (Semiarid), Z1 (Scorching Hot Summer)"
"Grand Forks, ND","D (Temperate), S (Semiarid), Z1 (Scorching Hot Summer)"
"Ushmola, Kazakhstan","D (Temperate), D (Arid Desert), Z1 (Scorching Hot Summer)"
"Montpelier, VT","D (Temperate), H (Humid), A2 (Very Hot Summer)"
"Montreal, QC","D (Temperate), H (Humid), A2 (Very Hot Summer)"
"Quebec City, QC","D (Temperate), H (Humid), A2 (Very Hot Summer)"
"Laval, QC","D (Temperate), H (Humid), A2 (Very Hot Summer)"
"Longueuil, QC","D (Temperate), H (Humid), A2 (Very Hot Summer)"
"Fredericton, NB","D (Temperate), H (Humid), A2 (Very Hot Summer)"
"Miramichi, NB","D (Temperate), H (Humid), A2 (Very Hot Summer)"
"Moscow, Russia","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Ottawa, Canada","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Ottawa, ON","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Gatineau, QC","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Krasnoyarsk, Russia","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Duluth, MN","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Lutsen, MN","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Thunder Bay, ON","D (Temperate), G (Semihumid), A2 (Very Hot Summer)"
"Calgary, AB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Edmonton, AB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Red Deer, AB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"St. Albert, AB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Winnipeg, MB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Brandon, MB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Steinbach, MB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Portage la Prairie, MB","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Saskatoon, SK","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Regina, SK","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Prince Albert, SK","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Moose Jaw, SK","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Novosibirsk, Russia","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Omsk, Russia","D (Temperate), S (Semiarid), A2 (Very Hot Summer)"
"Astana, Kazakhstan","D (Temperate), D (Arid Desert), A2 (Very Hot Summer)"
"Swift Current, SK","D (Temperate), D (Arid Desert), A2 (Very Hot Summer)"
"Zhetikara, Kazakhstan","D (Temperate), D (Arid Desert), A2 (Very Hot Summer)"
"Corner Brook, NL","D (Temperate), H (Humid), A1 (Hot Summer)"
"Meadow Lakes, AK","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Fairbanks, AK","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Badger, AK","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"College, AK","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Steele Creek, AK","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Chena Ridge, AK","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Prudhoe Bay, AK","D (Temperate), D (Arid Desert), A1 (Hot Summer)"
"Iqaluit, NU","D (Temperate), H (Humid), B2 (Mild Summer)"
"Coral Harbour, NU","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Wainwright, AK","D (Temperate), S (Semiarid), B2 (Mild Summer)"
"West Taijinar Lake, China","D (Temperate), D (Arid Desert), B2 (Mild Summer)"
"Nuuk, Greenland (DK)","D (Temperate), H (Humid), B1 (Cold Summer)"
"Longyearbyen, Svalbard & Jan Mayen (NO)","D (Temperate), H (Humid), B1 (Cold Summer)"
"Utqiagvik, AK","D (Temperate), S (Semiarid), B1 (Cold Summer)"
"Thompson, MB","E (Continental), G (Semihumid), A2 (Very Hot Summer)"
"Ulaanbaatar, Mongolia","E (Continental), W (Monsoon), A2 (Very Hot Summer)"
"Hulunbuir, China","E (Continental), W (Monsoon), A2 (Very Hot Summer)"
"Fort Providence, NT","E (Continental), S (Semiarid), A2 (Very Hot Summer)"
"Mandalgovi, Mongolia","E (Continental), D (Arid Desert), A2 (Very Hot Summer)"
"Fort Simpson, NT","E (Continental), G (Semihumid), A1 (Hot Summer)"
"Arviat, NU","E (Continental), G (Semihumid), A1 (Hot Summer)"
"Bulgan, Mongolia","E (Continental), W (Monsoon), A1 (Hot Summer)"
"Yellowknife, NT","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Hay River, NT","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Inuvik, NT","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Fort Smith, NT","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Behchoko, NT","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Norman Wells, NT","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Fort Good Hope, NT","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Baker Lake, NU","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Rankin Inlet, NU","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Igloolik, NU","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Tuktoyaktuk, NT","E (Continental), S (Semiarid), B2 (Mild Summer)"
"Cambridge Bay, NU","E (Continental), S (Semiarid), B2 (Mild Summer)"
"Tuktoyaktuk, NT","E (Continental), S (Semiarid), B2 (Mild Summer)"
"Qikiqtarjuaq, NU","E (Continental), H (Humid), B1 (Cold Summer)"
"Yakutsk, Russia","F (Subarctic), S (Semiarid), A2 (Very Hot Summer)"
"Eureka Research Station, NU","F (Subarctic), S (Semiarid), B1 (Cold Summer)"
"Verkhoyansk, Russia","G (Arctic), S (Semiarid), A1 (Hot Summer)"
"Ust-Nera, Russia","G (Arctic), B2 (Mild Summer)"